optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_9,val/train_9,shares/train_9,loss/train_10,val/train_10,shares/train_10,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at
0.0003,29,0.05820118687569164,29.79900768035412,0.000961876183282584,0.000795303750783205,0.0,1.458446627111698e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458446627111698e-06,-0.015257435850799084,1.0,19210,19210,0.015064700602660415,7.7131267085621324,,,,,0.05819249647134013,77.24504913489024,0.0014279683430989583,0.21870206991831462,0.01056378682454427,0.43601903120676677,0.07520737648010253,0.44649504820505775,0.006174627939860026,0.7171777963638306,97.58483462716234,0.0018039739268052816,0.27628962068919205,0.013345391087907601,0.5508294127731909,0.0950114554091712,0.5640639229169331,0.007800500525843221,0.906021517757386,2025-04-06 08:26:43.957731
0.0003,30,0.05236008851034898,26.808365317298676,0.001647171564400196,0.0009562548715621233,0.0,1.3889860383642372e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3889860383642372e-06,-0.01391629446297884,1.0,19854,19854,0.01499434404581934,7.677104151459502,1.303718610188298e-06,0.0009417444234713912,0.0,0.0,0.04722134164918722,77.81291357932552,0.001434141589749244,0.2185136656607351,0.010644858883273217,0.43546257480498285,0.0753402171596404,0.5373670824112431,0.009484906350412676,0.9199750038885302,97.24045061844969,0.0017922034791270063,0.2730699357951392,0.013302559009361116,0.5441844425776342,0.09415039649976298,0.6715314314496306,0.011853001322816144,1.149666459575611,2025-04-06 08:28:29.896456
0.0003,31,0.06259906490700604,32.05072123238709,0.0010815528221428394,0.0007390641781967134,0.0,1.3788984460916254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3788984460916254e-06,-0.014821834489703178,1.0,20488,20488,0.014951017056981432,7.654920733174493,,,,,0.06258704325439064,77.85791099071503,0.0014260336756706238,0.21811525523662567,0.01063854992389679,0.43454595655202866,0.07385599613189697,0.5205743610858917,0.00918850302696228,0.8923651278018951,97.2997409020644,0.0017821272802569445,0.2725806222034679,0.01329509279143489,0.5430560420198582,0.09229941460530483,0.6505665231623731,0.011482955969726484,1.1151968325417383,2025-04-06 08:29:49.839345
0.0003,32,0.05235022427649439,26.803314829565128,0.0007792068645358086,0.0006016137485858053,0.0,1.3948855212220224e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3948855212220224e-06,-0.014219773560762405,1.0,21124,21124,0.014883719079152622,7.6204641685261425,,,,,0.05234265524314067,78.37267278902459,0.001425071196122603,0.2181865374247233,0.010638656038226503,0.4342403700857451,0.07336977033904105,0.5047993804469253,0.008910063541296757,0.8653237602927468,97.36997725401123,0.0017705042461080448,0.2710743098345873,0.013217434848035841,0.5394989535682092,0.09115825471189426,0.6271612596940733,0.011069836634043647,1.0750756846570075,2025-04-06 08:31:25.397691
0.0003,33,0.05234228474610029,26.799249790003348,0.001034539076499641,0.0008753213915042579,0.0,1.2460837524486123e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2460837524486123e-06,-0.013865362480282783,1.0,21766,21766,0.014824913287723973,7.590355603314674,,,,,0.05232921684622642,78.85718655586243,0.0014203716726864084,0.21865888904122746,0.010614991188049316,0.43396888059728284,0.0732730136198156,0.48995233984554515,0.008648002848905675,0.8398730614606071,97.43442780656507,0.0017549840064711958,0.2701707310272705,0.013115679594359378,0.5362036285291282,0.09053561454649847,0.6053757174245704,0.010685306514907959,1.0377310521418635,2025-04-06 08:33:00.989388
0.0003,34,0.054402059393876476,27.853854409664756,0.0008798391791060567,0.000673491059569642,0.0,1.3309744872458396e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309744872458396e-06,-0.013861740566790104,1.0,22404,22404,0.014785222483759835,7.5700339116850355,,,,,0.05438923142846562,79.21086098807199,0.001482677459716797,0.21876426424298967,0.01066678592136928,0.43394361904689244,0.07313103675842285,0.4759537015642439,0.008400917053222656,0.8158766882760184,97.49139319257343,0.0018248544378880452,0.2692513707811985,0.013128500402461427,0.5340904954218276,0.0900093618219545,0.5857957972158367,0.010339707173960115,1.004167282379997,2025-04-06 08:34:32.980566
0.0003,35,0.049286606574204486,25.234742565992697,0.000983841367997229,0.0006556092586833984,0.0,1.3827498605678557e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3827498605678557e-06,-0.013956319354474545,1.0,23080,23080,0.014726022006025014,7.539723267084807,,,,,0.04926948042012887,79.81192795435588,0.0014870365460713704,0.2179283963309394,0.010692172580295138,0.4326939317915175,0.07458618614408705,0.46273276540968156,0.008167558246188693,0.7932134469350179,97.5535779657913,0.0018175946798092257,0.2663724000576518,0.01306896999195458,0.5288788567354092,0.09116692584941544,0.5655951192350056,0.009983151022430916,0.9695394137495728,2025-04-06 08:36:14.526115
0.0003,36,0.05235279748066741,26.804632310101713,0.0010894978186115623,0.0006812937674112618,0.0,1.4023948779140484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4023948779140484e-06,-0.015633773617446424,1.0,23716,23716,0.014673660268580512,7.512914057513222,,,,,0.05233581678606978,80.21750331569362,0.0014766615790289801,0.2179327848795298,0.010672021556544948,0.43311679685438004,0.0747729507652489,0.4502264744526631,0.007946813428724135,0.7717752456665039,97.60551209740947,0.0017967438982546277,0.26517206584288655,0.01298529729904192,0.5269995326156068,0.09098147619946641,0.5478179173168828,0.009669370925203577,0.9390658517621274,2025-04-06 08:37:50.112122
0.0003,37,0.05438294085413823,27.844065717318774,0.0007925396785140038,0.0005238471436314285,0.0,1.3549142749980092e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3549142749980092e-06,-0.014690166153013707,1.0,24344,24344,0.014635581504350171,7.4934177302272875,,,,,0.054367994360780665,80.50824999809265,0.0014791927839580335,0.2180049042952688,0.010619119593971655,0.43309287648451955,0.07505687286979273,0.4383784093354878,0.0077376867595471835,0.7514653707805433,97.65194227913084,0.0017941769739399237,0.2644275876237949,0.012880389943518516,0.5253171019985033,0.09104045389634005,0.531728153647116,0.009385375297999866,0.9114848852628865,2025-04-06 08:39:22.120076
0.0003,38,0.052374846706351036,26.81592151365173,0.0012024709722027183,0.0008345478097908198,0.0,1.409952642461576e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409952642461576e-06,-0.015793263167142867,1.0,24976,24976,0.014586453069320252,7.468263971491969,,,,,0.05235819941853106,80.87513829500247,0.0014764834672976763,0.21800994873046875,0.010635345410078,0.4327680147611178,0.07578270251934345,0.4271379373012445,0.007539284534943409,0.7321970279400165,97.69807776504953,0.001783608654623741,0.2633584729949073,0.012847617016021466,0.5227886350701973,0.09154705957253065,0.5159874381004736,0.009107540615275234,0.8845022547484436,2025-04-06 08:40:57.688098
0.0003,39,0.05232149241237043,26.78860411513366,0.0013291304931044579,0.0007053313078358769,0.0,1.5243100733641767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5243100733641767e-06,-0.014876597747206687,1.0,25604,25604,0.014537323778576272,7.4431097746310515,,,,,0.05230201468619918,81.22524330615997,0.001483839750289917,0.2183075726032257,0.010619503259658814,0.4329694271087646,0.0768613874912262,0.41645948886871337,0.007350802421569824,0.7138921022415161,97.74022582505692,0.0017855389085739272,0.2626945833222404,0.012778695446151579,0.5210021892017751,0.0924897994440361,0.5011353962411442,0.008845391647169402,0.859042982792995,2025-04-06 08:42:33.380295
0.0003,40,0.051056956258554095,26.141161604379697,0.0007076193578541279,0.0005471441778354347,0.0,1.5078731394169154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5078731394169154e-06,-0.014173156768083572,1.0,26268,26268,0.014501021611307586,7.424523064989484,1.5408212232159713e-06,0.0011671548709273338,0.0,0.0,0.04475891672900411,81.6161613696959,0.0014812190358231708,0.21844946465841153,0.010657263965141483,0.4330595818961539,0.07750374514882158,0.5721947565311338,0.008454404226163538,0.8648790847964403,97.39068540567999,0.0017675045568649067,0.2606707143848346,0.012717067608864083,0.516760023928589,0.09248343385521567,0.6827868229636509,0.010088445823285996,1.0320409563004762,2025-04-06 08:44:25.159686
0.0003,41,0.058170997460913206,29.78355069998756,0.0009522695909254253,0.0007044278085231781,0.0,1.5682100638514384e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5682100638514384e-06,-0.014940367080271244,1.0,26900,26900,0.014442606143334218,7.39461434538712,,,,,0.058148065176167774,81.70313584236871,0.0014834290459042503,0.2186016866139003,0.010644816216968354,0.43311597619737896,0.0768238419578189,0.5585710718518212,0.008253108887445359,0.8452812773840768,97.43276840813162,0.001769021435827599,0.26068727088482363,0.012694175107501388,0.5165002318162876,0.09161482855169777,0.6661081649083803,0.009842012042585066,1.0080163275248986,2025-04-06 08:45:51.200363
0.0003,42,0.04925652766216851,25.219342163030277,0.0010215117363259196,0.0006722494785208255,0.0,1.397469804942375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397469804942375e-06,-0.014556876197457314,1.0,27542,27542,0.014385476073182411,7.365363749469394,,,,,0.0492419883873172,82.14830145724984,0.0014795758003412292,0.2187970571739729,0.01066524483436762,0.43285691460897757,0.07737911024758982,0.5455810469250346,0.008061176122621048,0.8256235732588657,97.48371247044548,0.0017557824001236788,0.2596420015090261,0.012656228338469697,0.5136624647868695,0.09182474356852166,0.6474298916021097,0.009566033154321033,0.9797506411775725,2025-04-06 08:47:32.830574
