optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at,loss/valid_snapshot_0100
0.0003,31,1.5965767976574274,817.4473204006028,0.0001381618931191042,0.00011100818664999679,0.0,3.4508167989777407e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4508167989777407e-10,-0.015534093976020813,1.0,63912,63912,0.6304590738600708,322.79504581635626,,,,,1.5440581666473887,0.03131143003702164,0.0004872456192970276,1.7022589668631554,0.13138970732688904,2.3563015833497047,0.111264169216156,1.7191455140709877,0.0036187320947647095,0.04052542895078659,0.5136134075786889,0.007992476950399275,27.92280734282068,2.155235810729173,38.65131947267713,1.8251200043019082,28.199803859536726,0.05935945180749922,0.6647541690811076,2025-04-06 07:22:48.444425,
0.0003,32,0.7263802892204111,371.9067080808505,0.00012044497270835564,9.964108030544594e-05,0.0,2.6545409204103975e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6545409204103975e-10,-0.003089191019535065,1.0,66186,66179,0.6302832087664778,322.70500288843664,,,,,0.7239962469539643,0.03140669158010772,0.0004917491566051136,1.7179173050504741,0.1367428664005164,2.416749499060891,0.11041425213669286,1.6670501954627759,0.003509073546438506,0.039297385649247604,0.5128812730819514,0.008030420295410866,28.05413655928863,2.2330545458915068,39.466288788711275,1.8031066172461354,27.223460464138835,0.057304288267519786,0.6417388195496583,2025-04-06 07:22:55.433318,
0.0003,33,6.7987435717302995,3480.9567087259134,7.739075226709247e-05,7.237704267026857e-05,0.0,1.3979781637862844e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3979781637862844e-10,-0.005228151381015777,1.0,66443,66430,0.6302371477428284,322.6814196443281,,,,,6.68645356376173,0.030507298076854032,0.00048699799705954156,1.6772637858110315,0.13329489792094512,2.356766932150897,0.10860525860505946,1.6180193073609297,0.0034058655009550206,0.038141580188975614,0.5113104478071199,0.008162216245122247,28.11138814237925,2.2340580203027622,39.50004200369858,1.8202559047640965,27.118434891320817,0.05708321366504032,0.6392630510039385,2025-04-06 07:22:56.198525,
0.0003,34,4.960361377645837,2539.7050253546686,7.236162491608411e-05,5.75245707295835e-05,0.0,7.834195063505244e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.834195063505244e-11,-0.0021169304847717283,1.0,66754,66740,0.6299906956854227,322.5552361909364,,,,,4.922571936050168,0.0296612058367048,0.0004836831774030413,1.64334317616054,0.12955044337681362,2.3040854794638497,0.10637420245579311,1.5717901842934745,0.0033085550580705917,0.037051820755004884,0.5091485197945315,0.00830264875878806,28.208756928593445,2.2237941655900584,39.55070868687987,1.8259659186494126,26.980516239507764,0.05679290045554317,0.6360118936822975,2025-04-06 07:22:57.232092,
0.0003,35,3.7608610079704032,1925.5608360808465,5.980768401059322e-05,5.131950601935387e-05,0.0,5.865738866850378e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865738866850378e-11,-0.011645051836967468,1.0,67212,67180,0.6300361365833905,322.57850193069595,,,,,3.7164877996566617,0.028856588734520808,0.0004812942610846625,1.6147418750656977,0.12752706474728054,2.258308079507616,0.10424225197898017,1.528129345840878,0.003216650750901964,0.0360226035118103,0.5061204416443724,0.008441498966565786,28.321222528019796,2.236718100164445,39.60883571806671,1.8283265971289113,26.802111175444676,0.05641736497823221,0.631806349888027,2025-04-06 07:22:58.596607,
0.0003,36,1.1859501166834914,607.2064597419476,4.232692299410701e-05,3.0086624246905557e-05,0.0,1.9622226152954392e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9622226152954392e-11,-0.012811779975891113,1.0,68562,68562,0.6301167696907836,322.6197860816812,,,,,1.0756992179305087,0.028102172387612832,0.00048007836212983,1.6133510550937138,0.1293004139049633,2.26363070591076,0.11385996277267868,1.4868285527100433,0.00312971424412083,0.03504901963311273,0.49530313836811685,0.008461421278959314,28.43544726206518,2.2789306077865468,39.89668048717266,2.006798293241172,26.20547757714351,0.055161475274122934,0.6177419019982437,2025-04-06 07:23:03.274864,
0.0003,37,0.581384427434122,297.66882684627046,3.625794124673121e-05,2.4954881519079207e-05,0.0,2.0696154859334293e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0696154859334293e-11,-0.01028389185667038,1.0,71518,71518,0.6301908414838311,322.6577108397215,,,,,0.5639555779352574,0.028301546448155454,0.0004861480311343544,1.6503662435632003,0.1349320223456935,2.3415700448186776,0.11994354348433645,1.4477014855334633,0.0030473533429597553,0.03412667701118871,0.4913057488829686,0.008439373549497736,28.649827482407268,2.342376534380686,40.64890328657449,2.082186369565212,25.13163242905975,0.052901074470135145,0.5924281429844629,2025-04-06 07:23:12.272347,
0.0003,38,0.41459728193748757,212.27380835199364,2.118925840477459e-05,1.8330725652049296e-05,0.0,8.296682698499814e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296682698499814e-12,-0.0027002930641174317,1.0,74356,74356,0.6203551152225367,317.6218189939388,,,,,0.4019677087877784,0.028382215744409807,0.000489968519944411,1.6840431262285283,0.1416635513305664,2.5042436184027257,0.12916179192371857,1.4105809346223488,0.002969216077755659,0.033251634010901816,0.47823483856432225,0.008255874669805062,28.375800531566426,2.3870034042132815,42.19601997805424,2.176355814753625,23.76801556389753,0.05003071586783175,0.5602835933038686,2025-04-06 07:23:24.822304,
0.0003,39,0.8828923731163644,452.04089503557856,1.5623840226908214e-05,1.3437435518426355e-05,0.0,5.648479817557672e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.648479817557672e-12,-0.01008945405483246,1.0,76320,76308,0.6204483579807482,317.66955928614306,,,,,0.8818575645490191,0.028326350450515746,0.00049094557762146,1.7010523974895477,0.14290799498558043,2.519194656610489,0.12735044956207275,1.3753164112567902,0.0028949856758117678,0.03242034316062927,0.47768240195138206,0.008279077926233797,28.685756624294314,2.409933973740172,42.48252723749223,2.1475822801453135,23.192696423069805,0.048819692238589514,0.5467215912657567,2025-04-06 07:23:30.535136,
0.0003,40,4.9672744998326595,2543.2445439143216,1.3272285286802799e-05,1.1105016528745183e-05,0.0,4.541538672908629e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.541538672908629e-12,-0.011256155371665955,1.0,76650,76623,0.6203222449616664,317.6049894203732,1.7776401325334672e-12,0.0005152716767042875,0.0,0.0,0.2571541834389774,0.027669534450624048,0.0004880486465081936,1.6683542961027564,0.13970930401871845,2.4731418039740585,0.12547763382516255,1.7851361297979587,0.0032239425473096894,0.03702165440815251,0.44198962649388035,0.007796027047940997,26.650079476754154,2.23169866522856,39.50565283834192,2.004363774413583,28.515537645135037,0.05149884848499867,0.5913844967328934,2025-04-06 07:23:50.007595,
0.0003,41,0.6557259360551898,335.7316792602572,9.630159183871001e-06,7.722761711193016e-06,0.0,1.3459162387027822e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3459162387027822e-12,-0.014367380738258361,1.0,84948,84948,0.6206076407481496,317.7511120630526,,,,,0.6481166283083809,0.027050710859752837,0.0004890873318626767,1.693185982250032,0.1434128341220674,2.524065857841855,0.12476610002063569,1.742632888612293,0.0031471820104689826,0.036734603700183686,0.4296842701785925,0.007768858065674119,26.89524082497164,2.278026602830175,40.093267849131486,1.9818384156843851,27.68067518871211,0.04999109311022062,0.5835070827915932,2025-04-06 07:23:57.779361,
0.0003,42,0.8567626499476195,438.6624767731812,8.540781891497318e-06,6.751530145265861e-06,0.0,1.593819650910766e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593819650910766e-12,-0.008728285133838654,1.0,86856,86839,0.6204472641843148,317.6689992623692,,,,,0.8554387583078519,0.02702077599458916,0.0004910591036774391,1.714297843533893,0.14526193640952886,2.5353162399558133,0.12380410904108091,1.7021065423654955,0.0030739917311557504,0.03588031059087709,0.4297707729776664,0.007810391922402,27.266245406017987,2.3104197565405653,40.324704975417106,1.9691307190873133,27.072340355778316,0.04889244493534571,0.5706834185816082,2025-04-06 07:24:03.694385,
0.0003,43,9.030071791833393,4623.396757418697,5.815586973767495e-06,4.953460211254423e-06,0.0,7.630179908041379e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.630179908041379e-13,-0.009895001351833344,1.0,87022,87016,0.620353832468589,317.62116222391757,,,,,8.709207876672933,0.026562414386055687,0.0004900856451554732,1.68298847025091,0.14203307845375754,2.4824795343659143,0.12217512455853549,1.6634223027662798,0.0030041282827203922,0.03506484898653897,0.4313326490256268,0.007958235140150352,27.32913750242517,2.3063981718049344,40.31163952746978,1.983939670058483,27.011413114507516,0.048782410791649695,0.5693990757476963,2025-04-06 07:24:04.297372,
0.0003,44,3.8034307469400197,1947.35654243329,4.073534000781365e-06,3.5539755117497406e-06,0.0,3.0888227088923804e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0888227088923804e-13,-0.014561837911605835,1.0,87452,87427,0.6202171671491711,317.5511895803756,,,,,3.7675173716311954,0.02599178420172797,0.0004879527621799045,1.653093820148044,0.13919310569763182,2.44863600730896,0.1202158980899387,1.626457362704807,0.002937369876437717,0.03428563012017144,0.42952403350071966,0.008063603365689544,27.31799863658057,2.3002185510129047,40.46463321915855,1.986617330578627,26.877821134705613,0.048541144671675175,0.5665829642949545,2025-04-06 07:24:05.648863,
0.0003,45,0.4380039486838601,224.25802172613638,3.3011308460118016e-06,2.9332825761230195e-06,0.0,3.4296651890003414e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4296651890003414e-13,0.0037166118621826173,1.0,89422,89422,0.6090359338231118,311.82639811743326,,,,,0.4331360190997281,0.025442154511161472,0.0004897428595501443,1.6634635199671206,0.14162162075872006,2.591664785924165,0.12102365493774414,1.5910995939503545,0.002873514009558636,0.033540290334950325,0.4122711270005001,0.007935917555984072,26.95518493923949,2.2948726756698528,41.995993760344795,1.9611026305719865,25.78258152155232,0.04656315009221218,0.5434953745858175,2025-04-06 07:24:17.268505,
0.0003,46,1.0722906733016724,549.0128247304563,2.7464272989163874e-06,2.1354102955228884e-06,0.0,1.2298988731748381e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2298988731748381e-13,-0.010867244005203247,1.0,90980,90980,0.6091566504860505,311.88820504885786,,,,,1.0584950512760023,0.02550763779498161,0.0004911980730422,1.6616112069880709,0.1419330657796657,2.598790833290587,0.12234287059053461,1.557246411100347,0.00281237541361058,0.03282666713633436,0.4151929419200955,0.007995329659730255,27.04637924145634,2.3102730096156403,42.30104018966344,1.9914030196274082,25.347612503987634,0.0457775992879455,0.5343262520548976,2025-04-06 07:24:22.118917,
0.0003,47,1.0217853003183042,523.1540737629717,2.5594208636903204e-06,2.076183454846614e-06,0.0,9.250961745233509e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.250961745233509e-14,-0.007756026089191436,1.0,92596,92596,0.6093841015529649,312.004659995118,,,,,0.9292311291577532,0.025349706411361694,0.0004917035500208536,1.6684284210205078,0.14168920119603476,2.6023598313331604,0.13207590579986572,1.5248037775357564,0.00275378425916036,0.03214277823766073,0.41352874788525373,0.008021140366332767,27.217006172961053,2.3113702781661,42.45219195579138,2.154553674037085,24.874063102066337,0.04492237259703767,0.5243438571823376,2025-04-06 07:24:27.607209,
0.0003,48,0.5628907371648607,288.2000574284087,1.8165178516937885e-06,1.643014843466517e-06,0.0,6.998168320879183e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.998168320879183e-14,-0.004839244484901428,1.0,95572,95572,0.6095197528213219,312.0741134445168,,,,,0.5587560694708593,0.025246829402690033,0.0005315615206348652,1.697756017957415,0.14762899340415486,2.6575839373530172,0.13303410763643225,1.4936853330962512,0.002697584580401985,0.03148680317158602,0.40788774495548535,0.00858790727732973,27.428944149932338,2.3850938369018717,42.9359228419131,2.149309885687425,24.131978414873636,0.04358217318209539,0.5087007535348983,2025-04-06 07:24:36.635585,
0.0003,49,0.4027319493480968,206.19875806622557,1.462769546378695e-06,1.0288912790201721e-06,0.0,2.1856789381852203e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1856789381852203e-14,-0.01222841590642929,1.0,98410,98410,0.6028709546307298,308.66992877093367,,,,,0.3929529548360768,0.025140380859375,0.0005348825454711914,1.7297935581207275,0.1515300989151001,2.779708909988403,0.13814002513885498,1.4638116264343262,0.0026436328887939455,0.030857067108154296,0.397654904974509,0.008460439361743143,27.360798423366298,2.396808840005779,43.96770632239795,2.185016075128529,23.153661691376403,0.041815340470024116,0.4880778917917393,2025-04-06 07:24:49.442528,
0.0003,50,0.5285601002240635,270.6227713147205,1.3581282019003993e-06,9.536128231957263e-07,0.0,2.6039926305184737e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6039926305184737e-14,-0.005811524391174316,1.0,101496,101496,0.6031864086211524,308.83144121403,1.3467326390423123e-14,0.0005152716767042875,0.0,0.0,0.1728482555637259,0.024998837826298734,0.0005410886278339461,1.7592629872116388,0.15552298227945963,2.8400444610446107,0.13894276525460036,1.7952122454549753,0.0051457881927490234,0.04683158911910711,0.36944989226994734,0.007996577146936214,25.999589485559586,2.298424808700572,41.972115962566015,2.053391042082729,26.530872166677387,0.07604797097627988,0.6921211485468496,2025-04-06 07:25:18.461190,
0.0003,51,0.4719950649594362,241.66147325923134,8.525677799298137e-07,6.53136123673903e-07,0.0,8.878919108057165e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.878919108057165e-15,-0.006783771514892578,1.0,109704,109698,0.5971089560495946,305.7197854973924,,,,,0.4716883250081617,0.025164870115426872,0.0005421821887676532,1.777357802941249,0.15637705876277044,2.933283127271212,0.1364814043045044,1.7606889330423796,0.00504683072750385,0.04746847886305589,0.36777782794443425,0.007923847284746627,25.975607632685616,2.285408776135672,42.86914624814722,1.9946407971097777,25.73199656942261,0.07375807760782913,0.6937390883404068,2025-04-06 07:25:29.145891,
0.0003,52,3.580530224945831,1833.2314751722654,7.142551794458996e-07,5.306608215960296e-07,0.0,7.875005748685886e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875005748685886e-15,-0.0036725372076034544,1.0,110161,110134,0.5971048305795886,305.7176732567494,,,,,3.510856751020452,0.02470545048983592,0.0005392173551163583,1.756794106285527,0.15431403663923154,2.890348200528127,0.13496164105973155,1.7274683871359195,0.0049516075062301925,0.046572847186394456,0.3665140551925355,0.007999479286370322,26.06265901922969,2.289303057438395,42.8793330576927,2.0022064594349698,25.627601651974558,0.07345884049258147,0.690924583268389,2025-04-06 07:25:30.590544,
0.0003,53,1.9841335693432804,1015.8763875037596,5.382855192692659e-07,4.3196047272431315e-07,0.0,3.868745906585817e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868745906585817e-15,-0.006978213787078857,1.0,110941,110933,0.5971811591771352,305.75675349869323,,,,,1.977791305799356,0.0242640839682685,0.0005382873393871166,1.740984978499236,0.15252629032841436,2.8656286972540395,0.13301496152524594,1.6954782318185877,0.0048599110709296334,0.04571038705331308,0.3641612196826894,0.008078746113280553,26.129122123408354,2.2891513230958793,43.00804608632483,1.9963227850185483,25.44614590239429,0.0729387165595699,0.6860325048030308,2025-04-06 07:25:33.158443,
0.0003,54,0.9252515359077021,473.7287863847435,3.7622183413077437e-07,3.554038300990214e-07,0.0,2.701607392454502e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701607392454502e-15,-0.00639486163854599,1.0,112640,112640,0.5973526094761941,305.84453605181136,,,,,0.8636923702160492,0.024218932065096767,0.000540880723433061,1.7422317418185147,0.15290546417236328,2.875627409328114,0.13847101818431506,1.6646513548764315,0.004771549051458186,0.0448792891068892,0.36428771268442384,0.008135627163283799,26.205681344138593,2.2999189910844557,43.253588913875525,2.0828115118519515,25.038760291123488,0.07177098830143191,0.6750493180999112,2025-04-06 07:25:39.013930,
0.0003,55,1.8439336298829596,944.0940185000753,2.643353127496084e-07,1.9842651397539157e-07,0.0,7.634232673549822e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.634232673549822e-16,-0.006200408935546875,1.0,113611,113596,0.5972204417379264,305.77686616981833,,,,,1.8360457330483189,0.024447896650859287,0.0005415124552590507,1.732388538973672,0.15167983514922007,2.8498430039201463,0.13760436858449662,1.6349254378250666,0.004686342818396432,0.04407787322998047,0.37153757137562804,0.008229428705864955,26.327313128044818,2.3050963599363916,43.30940054268842,2.0911916446396477,24.846154874775728,0.07121890501444952,0.6698566426856256,2025-04-06 07:25:41.832651,
0.0003,56,0.7868552395976891,402.8698826740168,1.6716957418339007e-07,1.4539565711402248e-07,0.0,7.165665905590004e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.165665905590004e-16,-0.008339387178421021,1.0,115604,115604,0.5974971594517907,305.91854563931685,,,,,0.7643588916979766,0.024041129831682172,0.0005439749935217071,1.7395466879794472,0.15283563262537905,2.8696657565602086,0.1391815930082087,1.606242535407083,0.00460412627772281,0.04330457720840186,0.3653685921770553,0.008267139645850918,26.43701560047847,2.322741914285362,43.61216568579816,2.1152367790997917,24.411106215282487,0.06997188352105266,0.6581276554068383,2025-04-06 07:25:48.422171,
0.0003,57,0.4131187225821433,211.51678596205738,1.6579028283558728e-07,1.2762623669004824e-07,0.0,3.0831687995448417e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0831687995448417e-16,-0.0038669899106025694,1.0,118275,118274,0.5918989410379284,303.05225781141934,,,,,0.41047710619778244,0.024419574901975435,0.000545283843731058,1.7610279157243927,0.1578660011291504,2.9696416238258623,0.1390300495871182,1.5785486985897195,0.0045247447901758655,0.0425579465668777,0.36566311000525764,0.008165178424878716,26.36994898784115,2.3639139161390106,44.467948198450614,2.081864434369828,23.63747234495776,0.06775434292355145,0.637270352147825,2025-04-06 07:26:00.677465,
0.0003,58,2.5573948413146033,1309.3861587530769,1.4429805617055536e-07,1.2814644918535122e-07,0.0,4.1707865794505896e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1707865794505896e-16,0.0017720967531204223,1.0,118935,118932,0.5920339528934179,303.12138388142995,,,,,2.541805857922745,0.0241781776234255,0.0005429962934073756,1.7434132786120398,0.1577276941073143,2.9376128245208224,0.13758626226651466,1.5517936359017581,0.004448054200511867,0.04183662543862553,0.36638378114356196,0.008228289088784816,26.418796282433625,2.390125089580906,44.51508756975007,2.084914362374539,23.51508987697027,0.06740354637547538,0.6339708995949913,2025-04-06 07:26:02.702403,
0.0003,59,2.6181368930423154,1340.4860892376655,1.7914891259351862e-07,1.2148458523597582e-07,0.0,2.7295225384894817e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7295225384894817e-16,-0.006783774495124817,1.0,119566,119535,0.5920720391501448,303.14088404487416,,,,,2.590893047112908,0.02379088799158732,0.0005419135093688964,1.726056969165802,0.1559991995493571,2.9077900926272076,0.1363965630531311,1.525930408636729,0.00437391996383667,0.04113934834798177,0.36477793577283896,0.008308983312640615,26.46506925093616,2.3918849104729434,44.58419828735848,2.0913268731919477,23.39659388890144,0.06706389001571264,0.6307762272145142,2025-04-06 07:26:04.656167,
0.0003,60,2.902933064904159,1486.3017292309294,1.1005674593889125e-07,6.767202549440299e-08,0.0,1.3645168870045682e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3645168870045682e-16,-0.011061707139015197,1.0,120109,120081,0.5921152866029735,303.16302674072244,5.98504417277353e-17,0.0005152716767042875,0.0,0.0,0.97456400367417,0.023414256142788244,0.0005408623179451364,1.7104523768190478,0.15386414137042936,2.875185950857694,0.13518642206661036,1.5528945571086445,0.004662369118362176,0.04349682370170218,0.3602360666386876,0.008321345458145194,26.315874937067846,2.367250650458715,44.23568579225642,2.0798877680012415,23.89179582498702,0.07173208929525572,0.6692163711320523,2025-04-06 07:26:09.823845,
0.0003,61,3.0592866324844974,1566.3547558320627,8.483716840146371e-08,6.909025458412543e-08,0.0,1.0515788970453521e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0515788970453521e-16,-0.009311637282371521,1.0,121618,121608,0.5920181591529098,303.1132974862898,,,,,3.0338866508102003,0.02326538485865439,0.0005409371468328661,1.6936824667838313,0.15193199726843065,2.8437518227484917,0.1332703290447112,1.5278478707036665,0.004587169616453109,0.043538828049936605,0.36225279324505877,0.00842264134467242,26.37141866296683,2.3656514056468043,44.27852998542445,2.0750861762284782,23.789297369393683,0.07142435067137388,0.6779196721449835,2025-04-06 07:26:11.534367,
0.0003,62,2.3097608684159514,1182.5975646289671,1.0458289523285202e-07,8.153567883084634e-08,0.0,1.3391254465191752e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3391254465191752e-16,-0.007172675430774688,1.0,122320,122320,0.5922215921120503,303.21745516136974,,,,,2.2180358405228304,0.02290835077800448,0.0005387578691755022,1.6772318681081135,0.15016316232227145,2.821829091934931,0.13312893822079613,1.5035963172004336,0.004514357400318933,0.04284773554120745,0.3603778548441837,0.008475354994140857,26.385016912062348,2.3622598954735,44.39100504191792,2.0942921768117264,23.653506120771393,0.07101665465542598,0.6740500513942415,2025-04-06 07:26:13.834472,
