optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_9,val/train_9,shares/train_9,loss/train_10,val/train_10,shares/train_10,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at,loss/valid_snapshot_0100
0.0003,47,0.571353082996502,4.570824663972016,1.0929908752441406,0.3167015390936285,0.0,0.008634920915937982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2707791328430176,-2.674145221710205,0.0078125,0.09342649183236063,1.163957118988037,0.015625,0.0,0.0,0.0,0.05713815309784629,-0.06091939861124212,0.04296875,0.03244587495415048,-0.3399111574346369,0.04296875,0.0,0.0,0.0,0.0013589963945968631,0.022085543689236306,0.890625,400,3074,0.128301425645391,1.026411405163128,,,,,0.5703234410314312,56.70813552041849,0.027781243125597637,0.16226348280906677,0.024426629145940144,0.334055816133817,0.1528757611910502,0.92898757259051,0.0013670176267623901,3.555528541405996,91.6192730865805,0.044884164807223306,0.2621574877578313,0.03946435525993822,0.5397100568313455,0.2469906349670151,1.500898686336873,0.0022085924728633775,5.744412815069805,2025-04-04 13:57:39.775669,
0.0003,48,0.5168650864786305,4.134920691829044,1.3193087577819824,0.3410367809701711,0.0,0.01067195773430285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13767959705243507,1.8030093312263489,0.0234375,0.22696810339887938,0.41817601521809894,0.01171875,0.05398737348150462,-1.3577630370855331,0.046875,0.023538253265931935,-0.6327786275318691,0.0546875,0.0,0.0,0.0,0.0011206119715307767,0.021238439830180207,0.86328125,400,3140,0.12839687834447489,1.027175026755799,,,,,0.5158815747239917,56.80461621284485,0.027701903362663424,0.16139872706666283,0.02440304658850845,0.33333772055956784,0.15266995527306382,0.9100286425376425,0.001339119307848872,3.4829667344385262,91.77064200509375,0.04475378280576838,0.2607475552024465,0.039424317980010115,0.5385234274912472,0.24664623669520344,1.4701958808379199,0.002163412884302157,5.626903491507644,2025-04-04 13:58:41.819184,
0.0003,49,0.579979681181475,4.6398374494518,1.5818264484405518,0.2930960087105632,0.0,0.00724733396236843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47300925850868225,0.4596881866455078,0.00390625,0.0,0.0,0.0,0.14766318599383035,-1.9117494424184163,0.01171875,0.028456919360905886,-1.0000181198120117,0.0078125,0.01372883515432477,1.013213872909546,0.03125,0.016050011173744376,-0.5677417357762654,0.05859375,0.0,0.0,0.0,0.0023428367303134586,0.03940232081691599,0.88671875,400,3200,0.12852499483385507,1.0281999586708406,,,,,0.5784733950229206,56.76286858081818,0.027821917533874512,0.16071844100952148,0.024416108131408692,0.33188620567321775,0.15298902988433838,0.8918280696868897,0.0013123369216918946,3.413307399749756,91.89815323002571,0.04504322816315788,0.26020051995354887,0.03952927860131643,0.5373183235174964,0.24768692311453328,1.4438550174086797,0.0021246519517834355,5.526088696464931,2025-04-04 13:59:37.151576,
0.0003,50,0.5720386808516987,4.57630944681359,0.7192901372909546,0.2797394215594977,0.0,0.00825465112029633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07350470684468746,1.279309332370758,0.0078125,0.0,0.0,0.0,0.10736551112495363,-0.3977820634841919,0.0390625,0.007933205692097545,-3.4000072479248047,0.01953125,0.03092849433111648,-1.1958726644515991,0.0234375,0.010881439588653544,-1.0383030335108439,0.05859375,0.0,0.0,0.0,0.0023122364954185595,0.0492777829186632,0.8515625,400,3264,0.1287742858424871,1.0301942867398968,0.009604742418741808,0.11518410593271255,0.04187621921300888,0.10381300747394562,0.23651743979814693,56.73654300091314,0.0277713280098111,0.16038857254327513,0.024370735766840915,0.3316321559980804,0.15220168992584826,1.0430126938165403,0.0015265474132463044,4.731757075178857,89.75993908232576,0.043935576236215385,0.25374243370368654,0.03855567579765816,0.5246580166093123,0.2407903917542403,1.650096232644248,0.002415071408511177,7.485868008069424,2025-04-04 14:01:52.462078,
0.0003,51,55.22397440776819,441.7917952621455,0.8487276434898376,0.25998031347990036,0.0,0.005616049638774712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03274551406502724,1.5440561175346375,0.0078125,0.0,0.0,0.0,0.15629979968070984,3.661092519760132,0.0078125,0.011569465510547161,-1.0000181198120117,0.0078125,0.023097933386452496,0.7291514277458191,0.03125,0.014790742920013145,0.628864660859108,0.0625,0.0,0.0,0.0,0.002721432670621218,0.06199791157140141,0.8828125,400,3338,0.12845227475282314,1.0276181980225851,,,,,44.790856663828954,55.64548219625767,0.02778373773281391,0.16034440810863787,0.024598470100989707,0.3318308500143198,0.1521535745033851,1.0229547573969915,0.001497190732222337,4.641081255215865,89.73959410924192,0.04480689623978192,0.2585877870660904,0.03967000797630967,0.5351443570599965,0.2453787440543336,1.6497214346558013,0.002414522856318912,7.484682163453207,2025-04-04 14:01:53.197214,
0.0003,52,0.639777842035233,5.118222736281864,1.0735563039779663,0.35681016906164587,0.0,0.009972165724320803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05693520337808877,0.6647856459021568,0.03125,0.1722325204561154,0.6193327903747559,0.01171875,0.12958834626312768,1.7410055909837996,0.02734375,0.003665365162305534,-3.6666727860768638,0.0234375,0.0,0.0,0.0,0.003998083848758446,-0.1760790506998698,0.05859375,0.0,0.0,0.0,0.0027263290527778836,0.05576627742722287,0.84765625,400,3402,0.1289238275662419,1.0313906205299352,,,,,0.6382177911094737,55.52753880338849,0.028261063233861385,0.16016376693293732,0.024608603063619363,0.33279173329191386,0.15215539032558226,1.0036537242385577,0.001468941850482293,4.553513684362735,89.87342789602958,0.045741602879373046,0.25923113232105705,0.03982995754397175,0.5386360442213651,0.24626948942593352,1.6244516245771572,0.0023775381068163667,7.370034627938255,2025-04-04 14:02:43.355878,
0.0003,53,0.5168085030707905,4.134468024566324,2.189868211746216,0.38529571215622127,0.0,0.011801699358329643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101902887225151,0.5602525025606155,0.03125,0.3107753396034241,1.3297057151794434,0.00390625,0.03612814471125603,2.989201068878174,0.00390625,0.003982045197127653,-1.571444375174386,0.02734375,0.003992391563951969,0.923680305480957,0.01953125,0.012752684759020451,-2.1715826193491616,0.08203125,0.0,0.0,0.0,0.0031791866402810726,0.09947801664681502,0.83203125,400,3462,0.12877483409945592,1.0301986727956474,,,,,0.5157851488454245,55.636745329256414,0.028136156223438406,0.15976409117380777,0.02464408344692654,0.3321027888192071,0.15213732366208677,0.9850675441600658,0.0014417392236215096,4.469189356874536,90.04278996782053,0.04553569750235983,0.25856301300209733,0.03988410926320277,0.5374768327012593,0.24622001397084495,1.5942382944582472,0.0023333180496569366,7.232958653601587,2025-04-04 14:03:45.412396,
0.0003,54,0.5788831630538935,4.631065304431148,0.9145034551620483,0.3146396498195827,0.0,0.0077669597885687836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11748096300289035,0.22759504988789558,0.03125,0.0,0.0,0.0,0.026348259299993515,3.8721983432769775,0.00390625,0.0025431031438832483,-2.333345572153727,0.01171875,0.025405919811289226,-0.5396267686571393,0.02734375,0.01488950167549774,-2.035111387570699,0.046875,0.0,0.0,0.0,0.002924448874675565,0.08603614393207762,0.87890625,400,3520,0.12880809084151448,1.0304647267321159,,,,,0.5773943878767565,55.62052127231251,0.02804629152471369,0.1599988113750111,0.024618668989701706,0.33162777640602803,0.15242252349853516,0.9671572251753373,0.0014155257831920277,4.387931368567727,90.18509594531307,0.04547525686936739,0.2594277763839356,0.03991758750357791,0.5377130984961911,0.2471434888606747,1.5681832020164759,0.002295183965379075,7.114748341503207,2025-04-04 14:04:40.851722,
0.0003,55,0.5155716232856814,4.124572986285451,0.7992997169494629,0.27419982105493546,0.0,0.00591733648252557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059793031567500696,-0.02402006917529636,0.03515625,0.036994028836488724,0.6193327903747559,0.00390625,0.06773130182409659,1.69449383020401,0.015625,0.0012818834511563182,-1.0000183582305908,0.0078125,0.008514094321678082,2.514035701751709,0.01171875,0.005224207619903609,-0.8340215086936951,0.03125,0.0,0.0,0.0,0.002615204788581773,0.07451405795901103,0.89453125,400,3588,0.1289473244499814,1.031578595599851,,,,,0.5145629393375424,55.726558544806075,0.028086096048355103,0.15965480038097926,0.02459595033100673,0.3311506594930376,0.15240196670804704,0.9498865604400635,0.0013902485370635986,4.309575451271875,90.34302336663364,0.045532738748507474,0.25882986026881405,0.039874569209079704,0.5368562593794702,0.24707197677711012,1.5399412051704071,0.0022538491403229,6.986616181967936,2025-04-04 14:05:43.059552,
0.0003,56,0.5687914687497427,4.550331749997942,0.9658511877059937,0.24067341908812523,0.0,0.0046345178543560905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413241926580667,0.5090849876403809,0.01953125,0.007634746376425028,0.6193327903747559,0.01171875,0.020264022052288055,1.8317304849624634,0.01171875,0.0016196956275962293,-5.0,0.0078125,0.0012109249364584684,-1.5102219581604004,0.00390625,0.00962502058399351,-1.745577987871672,0.07421875,0.0,0.0,0.0,0.0017701903537684224,0.06411148423972152,0.87109375,400,3654,0.12922392953189676,1.0337914362551741,,,,,0.5678644469811441,55.72823141750536,0.028116201099596526,0.15888014174344248,0.024536442338374622,0.32993035149156,0.15179478913022762,0.933221883941115,0.0013658582118519565,4.233968864407456,90.48252911537668,0.045650560225905516,0.257963992136317,0.03983832434295337,0.5356877811396709,0.24646020227017815,1.5152154327704757,0.002217660641255341,6.8744369111094095,2025-04-04 14:06:39.428766,
0.0003,57,0.6471714858147753,5.177371886518203,1.156759262084961,0.2793167794588953,0.0,0.007384762222500285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030300205972577845,0.6682683144296918,0.02734375,0.17991385348141192,-0.5199070930480957,0.01953125,0.008953874930739403,2.989201068878174,0.00390625,0.11060612974688411,-2.261189639568329,0.0078125,0.012197935787428702,0.5755869320460728,0.02734375,0.0019887954583870902,-1.64522684321684,0.06640625,0.0,0.0,0.0,0.0019791113032448676,0.053747110927159884,0.84765625,400,3712,0.12946000730512736,1.0356800584410188,,,,,0.6450883538962131,55.61216262702284,0.02803034206916546,0.15847153499208647,0.024502935080692685,0.3286738107944357,0.1524529374878982,0.9171318514593716,0.0013423089323372677,4.160969401228017,90.59754995396248,0.04566411726998547,0.2581653388309396,0.039917632764618786,0.535441180227344,0.24836065340552213,1.4940958021040134,0.002186750070603862,6.778618477992566,2025-04-04 14:07:29.050000,
0.0003,58,0.5686414150891744,4.549131320713395,0.6800610423088074,0.24553508800454438,0.0,0.005853271679370664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03924486280551979,0.7191054352692196,0.02734375,0.009779690764844418,-3.5234920978546143,0.00390625,0.12187937833368778,1.2086680829524994,0.015625,0.05847740266472101,1.4823592901229858,0.01953125,0.015370725319371559,-3.2551109790802,0.015625,0.0021878706336590564,-0.9425708187950982,0.0703125,0.0,0.0,0.0,0.0015353674523978739,0.051589788997777594,0.84765625,400,3776,0.12965015122962548,1.0372012098370038,,,,,0.5675630580864277,55.61470921160811,0.027918120562019994,0.15886967060929638,0.024481041956756076,0.3277647980188919,0.152094416699167,0.9015872438075179,0.0013195579334840937,4.0904444961224575,90.72666436005375,0.04554402944293778,0.25917091874955706,0.03993697545633141,0.5346967958738152,0.2481184855914605,1.4707980032584156,0.0021526515454632507,6.672917833141729,2025-04-04 14:08:25.446707,
0.0003,59,0.5164386032701167,4.131508826160934,0.9200687408447266,0.2785392343066633,0.0,0.006759734611478052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13142450852319598,0.762438694636027,0.0234375,0.03281494264956564,0.7431848645210266,0.03125,0.11457634530961514,-2.4224822521209717,0.0078125,0.04287809319794178,2.152185559272766,0.01171875,0.013633551890961826,-1.000015139579773,0.015625,0.0029860737689887174,-1.2275383114814757,0.078125,0.0,0.0,0.0,0.0009736280042258366,0.03896051673262332,0.83203125,400,3844,0.12977179514126888,1.038174361130151,,,,,0.5152129248267243,55.71202761729558,0.028230106830596922,0.1585000514984131,0.024462823073069254,0.32714076042175294,0.15250324805577595,0.8865607897440593,0.0012975653012593587,4.022270421187083,90.86496090228513,0.04604261706377364,0.25850972578751397,0.039898268958423126,0.5335586169913191,0.24872926681231147,1.4459590674201968,0.002116297421034643,6.5602251468966335,2025-04-04 14:09:27.574638,
0.0003,60,0.6488947711665424,5.191158169332339,0.8714154958724976,0.22835759166628122,0.0,0.00470856559513777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07600230688694865,0.1310858428478241,0.03125,0.007997847767546773,0.4819075584411621,0.01953125,0.09444272518157959,0.15503549575805664,0.0078125,0.031174680218100548,-5.0,0.00390625,0.0050332508981227875,-5.0,0.0078125,0.0022587130120622794,-2.537046580087571,0.08203125,0.0,0.0,0.0,0.0012895184062627328,0.05573682078430729,0.84765625,400,3906,0.130125970411285,1.04100776329028,0.00834470819303533,0.16129079461097717,0.03583737462759018,0.06851542741060257,0.3532054796449897,55.59856822451607,0.028277049299146307,0.15827299336918066,0.024453022440925974,0.326925699828101,0.15305698113363297,1.0165928817186198,0.0014761862207631595,4.485758453118996,89.97495643531525,0.04576064384492692,0.25613259725993454,0.03957223538472246,0.5290626456572635,0.2476915440341694,1.645148484322872,0.002388906677726484,7.259286583764765,2025-04-04 14:10:58.190840,
0.0003,61,1.6598222018617876,13.278577614894301,1.4058783054351807,0.4278327652718872,0.0,0.012889185620224453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019114696166732,0.6711928898637946,0.04296875,0.197964585153386,0.581161896387736,0.0234375,0.06166324888666471,2.3995162645975747,0.01171875,0.028662079679114476,0.3449283838272095,0.02734375,0.0007366864010691643,-5.0,0.00390625,0.0032530807827994145,-1.4147538102191428,0.08984375,0.0,0.0,0.0,0.002583590003366514,0.04882093399036221,0.80078125,400,3970,0.13015657290674545,1.0412525832539636,,,,,1.6481906184487474,55.00428250528151,0.02835378723759805,0.1579406569080968,0.024444030177208684,0.326833967239626,0.15298837615597632,1.0001962223360616,0.0014523767655895603,4.413674931372365,90.00839826209663,0.04639782318177548,0.25845234045905646,0.0399999400612061,0.5348274815885582,0.2503487222454001,1.6367100127453618,0.0023766532420679896,7.222488739567692,2025-04-04 14:11:17.624861,
0.0003,62,0.5698814935533092,4.5590519484264735,1.0290594100952148,0.33977501513436437,0.0,0.007262448201799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051606252789497375,-0.17996556650508533,0.04296875,0.06058681756258011,1.0549676758902413,0.02734375,0.04025485987464587,2.3995162645975747,0.01171875,0.010391000503053268,0.31931400299072266,0.01171875,0.010428344074171036,-1.0000152587890625,0.0078125,0.003771330020390451,-0.8809187078475952,0.09765625,0.0,0.0,0.0,0.0029284523232135833,0.0740788113416695,0.80078125,400,4034,0.13033022175477696,1.0426417740382157,,,,,0.5686299067264244,55.01310540380932,0.02862895859612359,0.15844309897649855,0.024409017865619963,0.3267709073566255,0.1529339343782455,0.9843200918227907,0.0014293231661357576,4.34361659912836,90.13568523133453,0.046906837590419345,0.25959954799123114,0.03999271691703477,0.5353946015600655,0.2505733404840045,1.6127496405115478,0.0023418605812379066,7.116756192380364,2025-04-04 14:12:13.916224,
0.0003,63,0.5217196982415786,4.173757585932629,0.8992482423782349,0.28510515531525016,0.0,0.007422891047099256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02336738458169358,0.5731321190084729,0.0546875,0.08671336825937033,0.36497089862823484,0.01953125,0.08281875102381621,1.9827145848955428,0.02734375,0.018708608753513545,-3.005257248878479,0.015625,0.0036904297303408384,2.999969482421875,0.0078125,0.00234950964314569,0.7522498243733456,0.07421875,0.0,0.0,0.0,0.0021120125632278805,0.07054363532764156,0.80078125,400,4100,0.13039060818646794,1.0431248654917435,,,,,0.5207433650073158,55.10396309569478,0.028522096574306488,0.15868863090872765,0.024406827986240387,0.32599184662103653,0.15282472223043442,0.9689400903880596,0.0014069899916648865,4.275747589766979,90.27444119191634,0.04672651811623613,0.2599727256262425,0.03998465144691595,0.534058353220954,0.25036629614941763,1.587372673292549,0.00230501089439954,7.004772482036855,2025-04-04 14:13:15.383258,
0.0003,64,0.5705609062758864,4.564487250207091,1.6978453397750854,0.28374469419941306,0.0,0.007326242774070124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020402579859364778,0.7039026618003845,0.03125,0.009701527655124664,3.361429452896118,0.0078125,0.125625693006441,-0.4459075704216957,0.03125,0.044526758254505694,-1.4925965070724487,0.015625,0.0,0.0,0.0,0.0034622971201315523,-0.6760010838508606,0.078125,0.0,0.0,0.0,0.002058579181712643,0.07215967043259433,0.8359375,400,4160,0.13043332632755936,1.0434666106204749,,,,,0.5698502837176009,55.11069430938134,0.02836885085472694,0.15910625090965858,0.02438555130591759,0.32569158994234526,0.15190324416527382,0.9540333197667048,0.001385343991793119,4.209966857616718,90.39647381575226,0.0465326034376556,0.2609773697194946,0.03999891269257371,0.5342224708140215,0.2491626972009798,1.564873190047354,0.0022723395785383673,6.905486558984466,2025-04-04 14:14:11.554973,
0.0003,65,0.5154353218375102,4.123482574700081,1.427856206893921,0.35661472543142736,0.0,0.010072540726469015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08340781456155871,0.03185238350521435,0.04296875,0.12432683110237122,0.2803444266319275,0.01953125,0.04005346149206161,1.7068823099136352,0.01953125,0.017219711281359195,0.9809089183807373,0.01953125,0.15685146301984787,-0.3794548511505127,0.0078125,0.002464585328091155,-0.7234750635483685,0.06640625,0.0,0.0,0.0,0.0018838083865871363,0.07928050312950713,0.82421875,400,4232,0.1306534204241257,1.0452273633930056,,,,,0.5140385295366054,55.20783066027092,0.028385606679049404,0.15937782417644153,0.02437689087607644,0.3255940495115338,0.15257365775830817,0.9395782694672093,0.0013643539313114052,4.146179480986162,90.5265137914301,0.04654502782987029,0.26133826715889213,0.03997177432427828,0.5338897373977852,0.25018141341065164,1.5406645063172268,0.0022371863466125134,6.798658260581551,2025-04-04 14:15:13.821638,
0.0003,66,0.5697201267657654,4.5577610141261236,0.6933076977729797,0.2371920975856483,0.0,0.004677832017478067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01970723089762032,-0.2378574326634407,0.0390625,0.05701467966926949,1.1110657283238001,0.02734375,0.003628153179306537,0.7687836289405823,0.015625,0.02179361041635275,-4.542265892028809,0.015625,0.033321939408779144,4.241090297698975,0.00390625,0.002317004164069658,-0.9871353268623352,0.078125,0.0,0.0,0.0,0.0020000039899189556,0.06641926332598641,0.8203125,400,4292,0.13068686054668965,1.0454948843735172,,,,,0.568840412117318,55.21400375508551,0.028260127821965002,0.15919588217094763,0.024377271310607,0.3258477004606332,0.15202146501683478,0.9255547132065047,0.0013439904397992946,4.084296205150547,90.6412103000767,0.04639279919601642,0.2613414433550119,0.04001856820975857,0.5349228082473244,0.24956384829840464,1.5194224960773821,0.0022063409970322985,6.704921325774316,2025-04-04 14:16:10.091952,
0.0003,67,0.5131337805038719,4.105070244030975,2.281283140182495,0.38152128807269037,0.0,0.010776645129226381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496215272280905,-0.14942079782485962,0.03515625,0.03884018212556839,0.999985933303833,0.00390625,0.10602164858331282,0.8366959691047668,0.0234375,0.038683852374864124,-0.7349938948949178,0.0234375,0.0,0.0,0.0,0.0029670520184131768,-0.40975302916306716,0.05078125,0.0,0.0,0.0,0.002111233210368124,0.0585989425152675,0.86328125,400,4356,0.13064777619577592,1.0451822095662073,,,,,0.5120575513902154,55.311427628292755,0.028177436660317814,0.15917420036652508,0.024374474497402415,0.3255596301134895,0.15208170694463394,0.9119436144828796,0.0013242258745081285,4.024233025663039,90.76628520535677,0.04623929198598456,0.2612055317916328,0.039998615093244344,0.5342447213045028,0.24956692165396732,1.4965033041565676,0.0021730602256311298,6.603783308484122,2025-04-04 14:17:12.599355,
0.0003,68,0.5765518955727338,4.61241516458187,1.0361723899841309,0.35149921337142587,0.0,0.007124711806682171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08507969509810209,0.6481076627969742,0.015625,0.030084587167948484,0.7315568178892136,0.015625,0.10305919498205185,1.2950767874717712,0.0078125,0.03844436687520809,0.9730896684858534,0.03515625,0.0051289822440594435,4.241090297698975,0.0078125,0.02460038846142457,-1.26847927910941,0.02734375,0.0,0.0,0.0,0.0027574155430652595,0.06352482536774978,0.890625,400,4418,0.13076124927260496,1.0460899941808397,,,,,0.5753010324753758,55.306502007055975,0.02809110240659852,0.15942200715991034,0.02435518693232882,0.3251603098883145,0.15205354966979095,0.8987270403599393,0.0013050341951674309,3.9659108078998067,90.87268190616993,0.046155763260218446,0.261942173519443,0.040017377244079944,0.5342624887978398,0.2498355185779795,1.4766751375576588,0.002144267906854687,6.516285395676295,2025-04-04 14:18:08.239594,
0.0003,69,0.5662834525419136,4.530267620335309,1.0360536575317383,0.2591162754688412,0.0,0.006393729407136561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07173342257738113,1.6182153224945068,0.01171875,0.1234369077719748,-1.92861607670784,0.0078125,0.0368322292342782,1.7551307678222656,0.0078125,0.03280319424084155,1.753559522330761,0.03125,0.10183236701413989,-0.7867910861968994,0.015625,0.012956520794735601,0.5540820360183716,0.0234375,0.0,0.0,0.0,0.0015305714758346864,0.05597088066659448,0.90234375,400,4488,0.13107505105072736,1.048600408405819,,,,,0.5647639554086105,55.316113529886515,0.02806243896484375,0.15910893167768206,0.024341927255902972,0.32525392259870256,0.1524245432444981,0.8858880826405117,0.0012863908495221819,3.909254939215524,90.9778539495451,0.046154010299949866,0.2616848550001522,0.040034922221017705,0.534941845665167,0.25069125441574275,1.4570111935750154,0.002115714054398073,6.429512165914043,2025-04-04 14:19:04.915867,
0.0003,70,0.4672514691768723,3.7380117534149786,0.6809266805648804,0.21351490635424852,0.0,0.0036707532653963426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026671675111477573,1.4765308101971943,0.01171875,0.026035422459244728,-2.9164035320281982,0.00390625,0.011575861368328333,2.5102767944335938,0.0078125,0.01591447265527677,1.004289710521698,0.01953125,0.06735337991267443,2.051153540611267,0.015625,0.009657210536533966,-1.6263712406158448,0.0390625,0.0,0.0,0.0,0.0015798817283889173,0.049239510097802974,0.90234375,400,4554,0.13090284391873358,1.0472227513498686,0.007459043335693423,0.07722610980272293,0.02145850472152233,0.059034381061792374,0.2894116631575466,55.49458058787064,0.028056695427693113,0.15877324090877049,0.024314339731780574,0.32494478830149476,0.1523755671272815,0.9959198454735985,0.0014460120402591328,4.322507975806652,90.23080744060951,0.04561847761958452,0.2581556176368695,0.03953363523326405,0.5283404309297587,0.24775338979894004,1.6193049997183142,0.0023511274899146164,7.028134941333936,2025-04-04 14:20:55.503488,
0.0003,71,1.643411522451742,13.147292179613936,1.0506799221038818,0.2699840213172138,0.0,0.006028605635947315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04300257801595661,0.08038674460517035,0.03515625,0.005499107763171196,-2.9164035320281982,0.00390625,0.42886853218078613,-2.689800977706909,0.00390625,0.02400009287521243,-1.0602152347564697,0.0078125,0.029841009713709354,-0.05228204727172851,0.01953125,0.011602893503246984,-1.2574281295140584,0.046875,0.0,0.0,0.0,0.0017057178393665667,0.04108855382135484,0.8828125,400,4608,0.1306057217860305,1.044845774288244,,,,,1.6345279724324921,54.98734255300628,0.028027958340115018,0.15867747200859916,0.02431915534867181,0.3243742949432797,0.15190189083417258,0.9820876253975762,0.0014259285396999782,4.262742443217172,90.26022767217513,0.04600713152352024,0.2604647557960287,0.03991923225695337,0.5324515852781653,0.24934311704727286,1.612070133721433,0.0023406229263308103,6.997175814811049,2025-04-04 14:21:15.097002,
0.0003,72,0.4669857850523517,3.7358862804188138,1.0364068746566772,0.24827553681097925,0.0,0.006060104395146482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024785391055047512,0.3771734337011973,0.0234375,0.006481063552200794,1.7183425426483154,0.00390625,0.04201341109971205,-0.9564417203267416,0.01171875,0.375544685870409,1.08229199051857,0.0078125,0.009284182917326689,-2.452460289001465,0.01171875,0.008684990086211737,-1.1367585875771262,0.04296875,0.0,0.0,0.0,0.001720331623421415,0.02600234435952228,0.8984375,400,4680,0.13061342408252463,1.044907392660197,,,,,0.4661451897152391,55.16540451572366,0.028045477932446623,0.15867897582380738,0.02432383903085369,0.32426217810748376,0.15185495598675453,0.9686343702551437,0.0014063952720328554,4.204348711118306,90.39513834027458,0.04595588267280875,0.26001455254801537,0.039857530520489216,0.5313425090572861,0.24883271591307982,1.5872237078475786,0.0023045475020541566,6.8893301283410135,2025-04-04 14:22:23.761596,
0.0003,73,0.5116437246494389,4.093149797195511,0.9724031090736389,0.19388056290335953,0.0,0.0038545506922673667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13801878690719604,2.760681629180908,0.015625,0.004161664362375935,-1.3714881738026936,0.01171875,0.010421444661915302,-2.689800977706909,0.00390625,0.0,0.0,0.0,0.0068976497277617455,-2.452460289001465,0.01171875,0.005387372026840846,3.487395405769348,0.0234375,0.0,0.0,0.0,0.001501113992714358,0.02349173754578355,0.93359375,400,4742,0.13051711843001795,1.0441369474401436,,,,,0.5104914423268179,55.25744299953048,0.028048257570008974,0.15912783790279078,0.02430655505206134,0.32414006864702377,0.15205960660367399,0.9555447166030472,0.0013873899305188978,4.147533187995085,90.5123888894082,0.04594339982160432,0.2606534064109787,0.03981444388320102,0.5309455225474001,0.2490757707300039,1.5651943031661677,0.0022725622127220493,6.793711696842866,2025-04-04 14:23:26.464190,
